Fatty_Acid_Palmitic,Fatty_Acid_Oleic,Peroxide_Value,Free_Fatty_Acid,Iodine_Value,Saponification_Value,Color_Index,Density,Viscosity,Class
38.9820982,37.48606767,4.231448993,1.323868163,64.90455762,199.5793382,8.428937689,0.875641659,31.55004256,Pure
37.09159543,55.66041174,12.88230859,2.378934448,69.426594,197.8428824,11.41379962,0.879717456,31.30827489,Adulterated
34.92621635,52.43145611,2.948752588,2.862140875,67.56517383,190.6505931,5.038969366,0.889151519,85.43879826,Pure
36.75361227,40.16074589,9.123065492,4.999370048,52.36734479,197.1819381,1.436232929,0.85068902,41.74462322,Adulterated
33.88029867,48.98230648,13.43351087,3.256472642,56.77027378,206.9675428,10.99288788,0.880263597,94.31529948,Adulterated
40.17041734,49.29929602,7.629555057,3.501898157,55.1164605,197.6804916,2.765490307,0.890089793,59.81273135,Adulterated
36.15013384,50.13840988,11.45193343,2.508125303,53.53634716,199.2317,8.670501733,0.916190378,91.1556648,Adulterated
41.16892956,31.44595283,12.26540265,1.836998799,60.89449753,195.4366885,10.60524884,0.877669049,59.24345089,Adulterated
32.22052177,53.05285233,11.31091892,4.08346962,61.06528804,195.4826552,4.411555378,0.906242762,67.11610035,Adulterated
41.65440116,40.4424083,13.95461632,2.525168389,54.54489656,191.2374352,10.13456765,0.848790124,52.15599132,Adulterated
44.16764481,42.13737653,7.255679227,4.973981637,64.23794501,202.2760785,4.652639389,0.913340604,76.06534924,Adulterated
30.03132179,66.10305402,3.423756148,2.339890814,64.65828598,198.9613881,9.736837211,0.871993061,52.27408162,Pure
41.87028285,47.41498705,1.669354892,0.43320139,50.4195999,202.1192161,1.768128493,0.892605459,45.62190685,Adulterated
46.13834496,41.9094202,4.450438175,3.444632872,57.91515407,200.937738,8.207672985,0.898126862,35.67331184,Adulterated
33.95179491,27.35764502,3.004765054,0.32854311,67.80281282,205.9768917,8.448518886,0.894203591,34.03685435,Pure
48.36286193,56.11811307,8.81128238,1.327457825,60.40637216,205.0202382,6.405684131,0.887864405,51.41820472,Pure
42.09509505,34.23832263,3.589234721,1.833317439,56.95255603,205.4290771,8.557999502,0.865169674,81.55313417,Pure
36.47494072,36.97248877,1.545071902,3.72346957,55.07352303,199.9847801,11.15502038,0.872209182,44.39340464,Adulterated
39.72115461,42.34918161,1.503857604,2.521756039,54.8670904,197.077627,9.072403075,0.909928639,50.94592151,Adulterated
42.79163456,56.33129433,12.64197298,0.240365063,51.99536068,208.6687318,11.57425632,0.878052451,93.3619993,Adulterated
40.38002696,51.18591989,9.28029904,3.122564271,66.34452838,191.0853955,5.934735452,0.887934088,74.74102471,Adulterated
42.69377996,43.73729992,6.013194227,2.116037563,51.73314811,193.0524262,6.811198049,0.860158275,94.38056726,Adulterated
35.39663203,47.46633651,13.5191926,4.616989099,55.84589532,198.3919818,3.90112567,0.907171467,93.78582238,Adulterated
40.84680412,40.19691446,1.98275256,2.547855325,50.91351477,202.2791531,11.84161835,0.863610339,34.43874777,Pure
32.93142752,46.11722952,14.72450902,3.573978215,65.62773139,190.1640075,1.606504087,0.908319256,96.85065274,Adulterated
39.44386969,45.58669396,9.628085064,1.172455612,50.78567364,204.3864564,4.944824594,0.868745765,33.58245713,Adulterated
35.48046179,52.75015917,3.568499556,3.828770466,56.16602208,201.1745309,4.274668812,0.910290161,94.79332424,Adulterated
36.32235029,52.73742498,10.50696739,3.632681021,61.4659474,199.6940552,5.251628844,0.890203858,68.27134057,Adulterated
46.18046588,48.95181906,11.68733764,4.530000372,58.19122721,198.4699008,11.09489647,0.878824852,67.3232708,Adulterated
45.4565506,42.10121954,7.010798967,0.265726044,55.64542134,200.3897406,5.048416615,0.922008035,79.92848438,Pure
43.0456906,50.93457836,13.06285649,2.292753418,55.50378145,193.2357147,11.08674318,0.8886229,91.54478895,Adulterated
34.53843618,44.26425227,3.110253702,3.427861473,65.95580612,192.1742348,5.656727478,0.882763754,73.1903189,Adulterated
38.41795775,36.34468505,4.90372617,0.56630311,69.4795619,195.7927496,10.40245646,0.908182359,59.77798976,Pure
46.0654885,41.77369766,2.308893062,2.111959929,56.96082141,204.1900958,6.739251084,0.860390858,37.83225401,Adulterated
40.70858457,45.67621587,3.952289769,4.716518355,50.78291027,201.7657577,4.424881278,0.839456688,85.24465141,Adulterated
51.5966477,52.28172627,4.342203367,2.236079005,50.73131556,199.6024604,5.942847789,0.913159599,38.98054447,Adulterated
41.9665892,43.53177462,13.84686467,4.928483439,65.1842683,201.4304193,5.668191869,0.873273958,80.84561028,Adulterated
40.96024558,35.32641031,2.093535643,0.378511399,61.04739643,201.1851603,3.859054683,0.907292449,66.9547462,Pure
38.45441768,45.45393347,6.983811683,3.617365903,65.67185315,196.1408385,4.18602603,0.890923247,57.00851473,Adulterated
40.66770452,45.90764832,8.453581621,2.946979558,63.94994021,191.9491189,3.050993134,0.866720211,72.90904704,Pure
39.23765082,46.48670103,13.58170275,2.552644418,68.15012699,207.9356474,4.696006129,0.902145648,84.06492603,Adulterated
43.54054338,52.35897213,14.96774706,4.857152267,67.71648582,201.9982253,7.868463836,0.881796596,95.87977329,Adulterated
44.78351158,53.15138592,11.54743361,0.735286962,65.76654791,203.95496,5.252139856,0.868453193,48.5287818,Adulterated
36.0700527,40.24631302,14.59107387,4.490394863,59.5037832,199.2799445,8.83555532,0.868974073,96.29911121,Adulterated
33.34383523,40.07085234,12.01941586,3.487078015,56.16252815,205.1296116,11.85675987,0.855343225,97.26636322,Adulterated
30.81897313,36.67841031,14.48483697,1.369080759,60.14053575,201.6899453,5.148111874,0.898060498,86.95413601,Adulterated
42.53995663,50.59052536,10.90179016,4.518178814,60.04143215,191.0760224,6.089031355,0.871291985,91.70060225,Adulterated
34.48316697,56.59056087,2.116687956,2.203545098,62.20551098,207.8019407,2.805211726,0.889305557,78.46992596,Pure
29.23554704,42.47934458,6.626882618,4.089713908,53.72195136,196.1107229,5.314368144,0.88636555,32.7368054,Adulterated
41.94289302,43.06855548,10.05236197,2.005298934,63.11239761,192.7578155,8.995156959,0.871168866,70.25549813,Adulterated
52.46499759,56.73426046,5.910059132,4.269561054,59.13201848,191.7608202,3.391452797,0.859542006,82.30431941,Adulterated
39.96964544,49.04446283,4.827374854,3.21948268,62.40409664,204.4088063,3.002594535,0.940674217,95.91921943,Adulterated
44.19245387,48.48988564,9.08358974,0.791128505,54.79209646,204.0793673,5.14012361,0.889029349,69.93162929,Adulterated
40.40914679,35.47266795,14.06902627,3.283349501,58.68789788,204.0032425,10.00514434,0.926467659,85.59404748,Adulterated
39.50555173,50.42982455,1.489746229,1.037589337,54.20402429,208.3150555,7.860229087,0.913298736,79.35271023,Adulterated
44.59538241,37.56690928,11.76923685,2.118420877,67.50610314,196.9788604,11.53337315,0.883576694,49.6562022,Adulterated
38.54862728,35.92783851,11.11818189,0.934448363,59.7592209,201.2226611,10.94994478,0.893619293,40.83096526,Adulterated
41.33696157,42.22582739,14.49534796,0.207878967,54.49962831,202.3899117,2.662509165,0.893038316,82.56337301,Adulterated
41.60848903,40.31365821,14.02995711,1.138244043,50.82417391,209.5896366,1.468080521,0.926884014,46.36378528,Adulterated
36.65954773,43.22720244,11.67125587,2.728222916,63.51477329,196.2469229,5.390042076,0.906596674,47.12840882,Adulterated
44.96021175,33.47214692,8.285722706,2.459648742,54.29289428,209.126624,6.742874267,0.873854545,75.07623671,Adulterated
39.12520122,52.67053045,3.859745745,2.557335768,69.79164385,192.9746867,6.671276767,0.897032377,85.23479248,Pure
36.2212742,54.02149036,8.633300057,1.313665704,60.67400747,205.2800291,2.475179945,0.906086287,70.7632465,Pure
42.68254922,29.42126021,11.71492791,3.457289883,55.77953992,202.657718,2.372991754,0.866493619,91.94882077,Adulterated
35.50766009,52.82766245,13.53936898,3.550890105,63.15354868,206.3379207,1.515468314,0.899882987,44.80102885,Adulterated
40.14090579,38.51577096,12.05596813,1.854042345,55.50439847,190.5737115,10.35945919,0.916909779,47.66901007,Adulterated
39.95440502,51.8558043,3.733737093,4.417733434,66.40548588,191.5626209,11.42518552,0.872850547,74.58688529,Adulterated
45.42947783,44.45242806,9.395608399,3.255713762,56.16472102,191.3939156,2.272535222,0.875613629,88.05577292,Adulterated
42.37349116,45.23020451,5.650428433,3.593892449,69.76495465,201.8591891,3.344346054,0.91320945,67.75462612,Adulterated
39.87486521,43.5192188,1.128879343,1.458965598,62.10289571,202.0587214,1.988491732,0.882915274,30.72671013,Pure
44.0888315,54.69703363,3.803093101,0.102997012,66.88822298,208.1220978,10.65252388,0.870359832,77.38601904,Pure
46.95103775,35.0832959,2.585089099,4.340340499,51.45630939,199.3520703,11.54579607,0.907645461,86.95077031,Adulterated
42.78905153,49.86272271,12.79806773,4.129879484,56.96598835,191.3609811,3.879762344,0.901537085,49.35805395,Pure
40.0517631,53.81064132,4.61908753,0.703640251,64.74974172,194.190588,4.339422129,0.891887878,33.79387602,Pure
33.44081884,50.73072064,4.985771564,1.933115161,63.10118035,190.1614619,4.989366529,0.912491653,66.25663847,Pure
34.67443168,63.59759131,14.43911201,3.340562611,53.88486243,205.5342905,6.527101353,0.913912705,32.95086542,Adulterated
38.47387648,40.7684259,6.307214123,3.2953432,57.12405861,206.3119887,8.507070765,0.888343542,59.12117207,Adulterated
36.95243899,52.65843858,1.134198962,4.315716641,55.26886815,209.9588083,6.548296416,0.929486528,31.24724911,Adulterated
39.06514349,44.15127492,4.973846077,0.787313992,62.2674034,198.243889,11.4610174,0.921667799,45.7476706,Pure
40.28324962,54.86724861,2.670194128,2.206704764,56.89136459,190.3859675,2.098828044,0.850314031,57.21757163,Pure
42.64846377,44.93848803,2.439319864,0.576399648,56.18108484,194.6945976,9.784660635,0.869397652,37.81941228,Pure
39.64750611,41.89699375,2.084822062,2.009016717,54.14755961,201.7553774,4.679313999,0.844894164,37.99091328,Adulterated
42.43250822,55.44857763,9.305632582,0.174026483,58.18054242,209.2388593,5.153024569,0.8835057,87.89432182,Pure
40.32237207,41.06750449,3.650868131,4.501538019,53.9100518,192.071571,8.797123881,0.865775636,32.89967067,Adulterated
30.12266717,33.69819393,6.057399117,2.682515584,69.25139175,192.4314604,11.22314821,0.873713632,78.22763741,Pure
35.30332303,40.86522493,13.06824803,4.264031078,53.09003623,204.0351797,8.878208564,0.911811363,87.01374345,Adulterated
39.27956222,49.95226357,6.940733957,0.393533035,68.2660943,203.3441411,9.534466329,0.854903419,39.15056479,Pure
33.95152629,56.13631001,13.8196789,1.214544741,58.56946196,195.0101271,9.258571664,0.892594715,43.67595142,Adulterated
42.99964365,45.889035,7.971132748,1.370961977,57.55731983,206.2628958,4.530764666,0.892473529,74.90453111,Pure
47.65375416,55.54557654,6.583712608,1.994788324,54.62639602,192.5755751,9.326234765,0.888352214,52.09526289,Adulterated
46.09380926,34.13460063,11.50544498,4.034045225,62.71512669,208.5148369,9.629728362,0.892615574,63.34961499,Adulterated
38.93278565,41.45389228,2.024451383,1.994133581,63.7105603,194.0206386,6.867403527,0.845354366,88.52018958,Pure
47.45363068,42.69139906,2.252697362,1.102802295,59.35141925,191.6270475,6.904318625,0.87380891,39.658822,Pure
40.74333729,44.08352458,10.12763199,0.418452276,51.11413791,196.7904417,9.356928834,0.920860017,73.37567653,Adulterated
38.31457014,45.67275511,7.817169985,0.489509567,68.37020301,193.7568258,9.987339484,0.866062578,95.96784056,Pure
36.93298668,50.52728766,12.0658135,3.824231309,69.60658266,200.5388245,4.709149862,0.923332216,34.02266408,Adulterated
38.48765157,41.44154529,13.82779172,2.279534656,58.6208683,203.7369307,9.817184393,0.861863552,34.20047355,Adulterated
38.05911591,46.1122295,6.437136287,3.658287498,62.27321615,199.8184316,9.956299073,0.859459187,68.83196608,Adulterated
40.85208111,44.63901688,9.349740372,3.443206897,59.00597252,203.2121466,3.57538205,0.870964424,97.20530573,Adulterated
40.80286991,37.59288077,8.009752789,0.763276063,56.43759302,197.2984103,8.886458198,0.912581659,45.43315497,Pure
40.0152301,44.09066649,14.74254918,0.800150878,51.54637586,190.5584519,3.05187314,0.879077583,53.15543788,Adulterated
42.18469085,43.85072376,12.6351817,3.801175876,59.12135461,209.4812825,2.023540243,0.89690814,36.90535822,Adulterated
45.95323137,43.67935548,13.76432792,3.634214638,66.36769113,206.3882701,7.319973133,0.891472738,55.35730613,Adulterated
44.74777068,45.25407565,4.560761226,1.952350758,50.34062922,191.4683765,10.99517419,0.888910756,33.1032736,Adulterated
32.57551016,45.60538832,11.81536992,0.47936909,61.64215366,198.9835279,1.390049259,0.915482362,57.23657984,Adulterated
27.23039433,41.54163857,4.71662515,0.159280306,67.61544217,202.7003814,10.09151801,0.905430359,68.88414425,Pure
44.67159956,55.18171787,3.922395468,1.511969052,54.3509886,193.8118854,6.571183318,0.867141936,98.25033787,Adulterated
33.16560651,35.64415497,14.21972624,0.145189141,53.66511729,201.5597722,10.46984994,0.884488584,87.28715857,Adulterated
38.87617299,39.23223913,1.270261834,1.227355843,65.44553251,200.6729724,10.27824629,0.924868796,87.54457875,Pure
34.14943487,67.23970899,14.51544185,2.155553627,55.10172862,194.1653038,10.62815485,0.896391236,45.97010272,Adulterated
30.99009781,36.69606916,3.089666558,0.69493725,53.83968535,192.8242062,9.457613503,0.859843081,36.10642915,Adulterated
42.70731364,34.1699626,12.47213315,0.610961013,57.55978501,205.1792458,10.2729159,0.861259222,72.21522929,Adulterated
43.7957758,50.87581396,4.862915743,4.492543435,57.85004025,196.4517289,2.936277279,0.907802906,66.47967365,Pure
37.117448,28.38304117,5.909832584,2.968803142,67.48202126,194.8808107,4.342384638,0.904048746,66.15527136,Pure
27.04478854,43.11780872,4.034607959,4.678832865,62.36886944,204.7575671,3.667347879,0.871572688,37.63055903,Adulterated
37.26877776,62.1665994,9.197196595,1.794548203,58.11922913,204.7213738,9.166711341,0.904952604,64.5719426,Pure
41.95902003,32.64051262,5.873337665,3.418010193,60.68775929,195.5280331,2.690074313,0.921987843,40.52490184,Adulterated
32.60544216,29.14428411,10.20350255,1.102989206,69.07930467,207.4513692,3.004505694,0.919157177,59.54802156,Adulterated
40.9167996,33.00655038,1.219062451,3.129867555,52.26429353,203.7650033,10.66861193,0.922085561,34.35138429,Adulterated
39.92345075,52.18687655,1.901248369,0.734970077,54.15431043,196.9152844,8.764704122,0.901109776,89.98248196,Adulterated
42.8964575,53.99821376,2.395256138,0.110195132,69.25057413,198.549793,10.62917976,0.886446804,30.92260604,Pure
40.59790184,40.89928962,6.865911594,4.664505827,69.14649697,204.5341937,2.532907841,0.881950398,95.75261976,Adulterated
35.1346553,50.46569923,12.40714642,2.818982443,53.54330843,194.2316767,5.38878445,0.889652262,90.40242759,Adulterated
45.98285751,56.12204262,13.43449075,4.642009248,52.90217634,199.3752158,4.114662871,0.872479534,82.68256508,Adulterated
39.20735213,59.29877132,4.427350361,1.735774466,58.42170269,203.0711668,1.106491938,0.882814026,98.77854076,Pure
39.8634773,43.02931775,9.041176139,1.706151739,50.99436585,200.789971,4.129752565,0.915502395,33.7673998,Adulterated
35.3336602,26.58822626,11.7571099,2.063209509,63.09807065,202.1665669,5.175415772,0.85781858,74.91179742,Adulterated
37.78358874,38.43296862,5.043612019,3.559600821,51.54992043,200.92425,2.01441601,0.859186605,89.45114633,Adulterated
35.57598643,41.58556644,6.726108314,2.872462308,51.16059254,193.9845489,7.231363136,0.906610612,38.86319676,Adulterated
39.1352697,42.92848963,8.335638838,4.634239045,59.70373872,198.2041069,5.214899287,0.882996542,70.93424851,Adulterated
48.5585424,43.49712479,2.88824785,0.224660416,69.15573272,200.6397099,1.511078285,0.85148714,57.57453361,Pure
33.14049429,53.95115678,1.363752112,3.570160096,58.53591872,205.6012548,8.743767514,0.888773317,60.50789793,Adulterated
31.93219301,55.19542741,3.13928133,1.718605678,57.12962317,203.0780847,9.022078172,0.885917568,93.87668598,Pure
47.35585164,43.62661077,9.775950698,0.983144894,69.95913431,198.5318189,10.17918587,0.88137831,67.70560152,Pure
38.95338161,53.78787901,2.030655661,2.60093855,60.63937922,209.4879966,6.340946599,0.903714121,36.52834314,Pure
36.65463631,47.86129093,3.655749108,2.574812542,57.50482814,192.1559104,11.65524677,0.863336089,95.60513217,Pure
45.19952344,45.51604778,5.7299544,0.771354041,57.71721627,194.1360974,11.05470559,0.890259708,42.96478194,Pure
36.9719223,52.25235326,2.0901809,1.089290675,53.89918992,196.8262522,7.064867876,0.88578055,92.48457715,Adulterated
49.13004857,45.57801639,3.683789796,2.100006858,60.24446115,194.5714415,5.894471242,0.890756505,97.96445048,Pure
43.38962936,61.46248942,13.75777705,2.103175921,58.77710056,202.5088399,1.033378707,0.855356277,91.44862242,Adulterated
37.56044296,33.49271067,1.270187851,1.656034884,55.41590593,190.7910146,8.820939849,0.879547022,77.39936445,Pure
50.78654107,40.87863281,10.14804694,0.827871242,53.21080173,193.5487357,7.214499545,0.890395384,82.04862739,Adulterated
36.97142538,43.98784882,6.381725033,0.121431028,56.22477737,195.8669448,11.3129856,0.900823193,78.99070706,Pure
43.71047686,48.51562152,10.41708235,4.854151806,60.17366655,203.6669155,7.536553378,0.92692793,62.23670715,Adulterated
41.4964629,55.1436839,9.241684085,4.723146226,51.16666545,207.5172977,11.92141703,0.906118968,49.20938031,Adulterated
46.50870645,44.80481146,4.128982561,2.469886858,53.07488057,205.9698354,10.39201199,0.899223104,49.9501911,Adulterated
47.80755598,33.6221628,12.86093283,4.975753591,68.95314534,193.6416187,11.48957729,0.915429496,81.18175029,Adulterated
40.16002075,51.74011117,7.887165357,3.400906221,60.85710702,201.3081152,4.604290484,0.883923551,73.82255138,Adulterated
36.23291065,51.03967013,12.51550426,0.437401934,51.26898607,190.6004529,2.642695942,0.921078563,70.94188238,Adulterated
42.29986071,29.46513072,6.684175507,0.676819176,63.86175518,196.2107355,9.765593252,0.912385456,75.68261865,Pure
36.61142315,44.96956693,14.78559775,4.588943135,51.2360574,206.1196759,9.648168133,0.881082444,84.23503648,Adulterated
50.06693624,32.27886535,11.78685102,3.187255791,64.77748454,199.1333143,3.325938333,0.928479104,82.38386403,Pure
40.68267666,39.68279122,14.52330287,4.231599771,64.99925443,192.9988264,9.412191195,0.898938706,37.37774841,Pure
38.17339224,37.77752858,8.200570705,4.501521283,63.02157951,198.7710676,7.401706938,0.93385938,55.41245348,Adulterated
40.92340153,51.47411759,7.631675852,2.294915855,64.64409089,193.9606585,2.204776594,0.896063645,48.47769957,Pure
33.26436855,45.93464139,11.57635333,0.337777163,51.75931562,197.8638292,6.519619573,0.878761403,67.67670636,Adulterated
35.14192981,34.71527199,13.32407768,1.02257371,64.53561105,199.7566695,11.24251801,0.874649267,34.29912577,Adulterated
46.00206954,52.0405277,14.49804114,0.426202542,52.73376639,196.9911623,6.571033,0.882885131,83.37248332,Pure
36.71552861,33.52955341,5.543726684,1.024825244,56.79011815,208.739379,9.675688885,0.878574101,37.45691336,Pure
34.76544509,47.64091032,12.18186403,2.11161134,68.85490507,201.250606,1.318009853,0.915427771,48.99814181,Adulterated
42.68326376,38.48791465,3.949038367,0.679164372,60.05750955,206.8578535,9.008895541,0.889420515,84.79190537,Pure
45.92852077,42.07458334,8.638040854,0.916992914,69.34852864,205.2145709,11.41521125,0.857719547,33.6091988,Pure
43.59476655,49.03416598,3.517874078,2.284526732,51.77844918,203.2233262,6.494805634,0.894260086,76.2140748,Adulterated
44.98023843,49.17159519,5.863563065,1.766837657,59.55113199,199.937775,4.714809043,0.892510261,94.71347903,Pure
36.21602456,55.69575259,14.03901714,2.391524809,51.24804641,190.0434757,8.113155554,0.880627848,73.2346472,Adulterated
32.89094667,44.3419704,3.045269797,2.202942936,62.60420525,202.269352,11.07887337,0.89535184,79.88602412,Pure
47.50666826,47.4516069,9.853612532,3.257942327,51.57414003,197.1191491,2.944466156,0.889117811,85.45868108,Adulterated
38.38660081,41.49810142,9.301359821,4.692228789,53.50735605,192.3552433,5.44063631,0.902675307,45.55724255,Adulterated
38.74583492,46.45591906,2.690336938,0.628535258,55.1766062,198.8925253,2.719193091,0.901499579,70.66747426,Pure
46.64097071,48.51588838,5.563706613,0.586374732,64.97487703,204.7110664,6.463196554,0.897298057,51.63397012,Pure
42.78115005,44.21352122,8.881741063,4.278749944,53.27924238,209.2335559,6.944642143,0.864022882,47.46467655,Adulterated
42.27943886,30.56999613,3.620500526,2.581343853,66.93264107,197.4820978,11.38623976,0.932380335,43.47194906,Pure
50.82501172,47.65176717,12.20873119,3.855384615,52.63807878,200.854466,5.537666691,0.858880286,70.98014307,Adulterated
36.78240885,47.91649182,14.61019113,1.155567328,50.70488898,207.0248877,7.236522749,0.887425816,85.61723486,Adulterated
44.63920064,39.55861219,4.006631599,4.161426609,57.90090838,196.6799884,10.73788831,0.868111333,91.31223449,Adulterated
40.28506562,34.72490371,3.616767507,4.626848459,69.58883284,192.8451449,4.535455002,0.897926763,60.00101623,Pure
41.34296139,56.8070332,7.369091005,3.213866776,52.20684456,195.6376366,8.415802559,0.892768114,56.10293001,Adulterated
47.64234213,48.93156409,11.46871388,0.618807205,52.03436888,207.9824566,9.328780337,0.886624678,78.11148315,Adulterated
42.53917878,43.16735175,4.942408543,4.486944589,65.02333022,193.1878622,4.635810582,0.920355456,84.62514693,Adulterated
42.6914804,35.90373693,1.278318722,3.983189864,56.24323388,196.5844212,2.807753041,0.912169918,47.73235357,Adulterated
45.36253669,38.42548137,8.577088792,3.779301105,64.34563234,199.2928062,6.532004961,0.883457693,50.81036189,Adulterated
38.17523635,55.42072317,14.39240795,0.279968126,54.00021179,206.9422645,4.924819031,0.906082693,67.33753234,Adulterated
35.80395166,46.10129553,6.477875976,4.014916374,59.20143988,208.7542657,3.93108675,0.921293605,61.10699815,Adulterated
34.77595403,40.59530346,6.881883759,0.775959951,55.30579755,198.5162062,11.70763442,0.912026901,79.40514131,Pure
30.16821705,49.07751385,14.56462404,1.189692263,59.0305643,208.639081,6.523683206,0.887275628,65.31394937,Adulterated
50.28103565,38.4848145,10.72450656,2.927960691,65.38194185,193.2291819,10.42125463,0.858193982,37.8119374,Adulterated
34.48395817,57.00674424,11.06840692,1.398405787,65.24019881,193.1370458,3.148491516,0.896492958,41.61672364,Adulterated
38.89373188,55.82240428,8.877828075,3.340606211,60.31544575,208.9850164,11.33387041,0.903372207,93.13361907,Adulterated
38.6159335,41.26740743,14.64452895,3.079545194,68.56743687,200.1936027,9.73874578,0.874607662,45.91788554,Adulterated
41.53703349,39.97063802,10.64413078,0.62993303,55.27568205,193.7181567,9.895613718,0.890450905,33.5060264,Adulterated
44.07868606,24.05493441,13.53045852,3.31447144,54.80622702,199.7598074,5.287413627,0.888342244,81.20181908,Adulterated
44.30236744,33.14735383,10.79130412,4.627379058,62.27612802,205.6642231,6.342006924,0.917754213,77.88078007,Adulterated
37.08461281,34.2842418,11.29162155,0.889438535,62.42594068,206.5384073,7.526897585,0.927076324,72.00532131,Adulterated
39.16439143,46.08152273,5.06575291,3.025603903,50.93080079,207.2793851,9.687420898,0.913504289,65.15793081,Adulterated
41.41289975,42.39013036,5.248701772,1.775140322,62.15555425,201.3914181,10.33962427,0.888288886,97.87062478,Pure
38.75654437,34.2373161,11.96178509,2.352097192,57.48872315,207.3389203,1.858498403,0.912954325,38.38826071,Adulterated
48.03672788,42.75068766,5.153888048,1.506300877,64.94885051,200.2006042,10.94468626,0.902975764,65.71139478,Pure
42.45487476,49.04269718,8.878780991,1.835240118,66.16211329,202.141198,11.31246318,0.888502008,69.48314604,Pure
43.67438893,49.2227148,4.490932353,0.241667934,61.04307639,205.174396,7.521761448,0.931847806,31.57450429,Pure
43.31440634,29.80263775,12.43776733,4.909603516,50.03410063,198.5087059,3.054256746,0.875239631,58.83946974,Adulterated
45.86736929,43.97389216,2.547018917,3.161519618,62.7273162,191.4716297,10.00256316,0.90207818,84.79614878,Adulterated
40.90510779,33.93327378,12.61225296,2.553457393,64.97762559,197.0033271,7.03446376,0.906791213,62.97691287,Adulterated
33.51584026,52.21382958,9.438217207,1.980205213,54.97966532,202.4788843,9.989160991,0.884250023,91.26949149,Adulterated
41.99843976,51.27317133,3.616733488,2.742935338,59.29292002,193.8466474,9.962889392,0.901182764,75.13592523,Pure
36.74321553,37.81578219,8.588495397,1.962519394,69.31453247,192.9677073,1.954022473,0.908909945,83.62597548,Pure
37.35691659,38.87163838,4.954983716,1.863548845,55.96231107,195.8616109,7.677235712,0.894892688,86.31360946,Pure
42.93182009,41.3098636,5.528542686,2.373338054,54.46306502,190.6422292,6.314587292,0.899449911,78.26501676,Adulterated
46.19141536,26.97765284,5.921392582,1.452316865,54.21709581,204.868458,11.40731417,0.892108622,82.4566462,Adulterated
40.10635788,47.68774539,1.886469458,0.98224451,61.17601669,195.174312,4.263054211,0.905950402,78.67173779,Pure
41.54416506,42.81724363,14.80346358,2.827368901,68.99574203,192.4847679,3.266001168,0.885420427,68.53246239,Adulterated
48.51107472,52.76140066,1.441484794,4.229550637,62.17380258,203.9825883,10.86795542,0.883764044,69.65730759,Adulterated
41.2037659,36.21272626,10.27495622,0.848858071,56.0664624,206.8585603,2.635871258,0.890411203,43.29193478,Adulterated
53.00841557,40.04701641,6.197187069,0.260398269,62.77139556,190.3975119,8.551714046,0.913673377,87.92074634,Pure
42.82754823,32.94779794,10.04414407,1.309377551,62.49684595,194.6719954,4.300217952,0.855052737,51.84961196,Adulterated
31.1961862,36.96567549,5.987475543,4.900631153,61.93850271,208.9046465,7.24630331,0.871812614,67.50158177,Adulterated
43.76670811,35.54414403,10.43250905,4.160914561,53.18852414,197.7050827,7.778413761,0.935515401,47.46818906,Adulterated
41.90579192,52.96778943,11.20929713,3.019743662,62.69133599,208.7718413,5.591062102,0.895503768,78.71054854,Adulterated
46.44876377,39.41390521,10.66773697,4.653319685,58.60328905,195.4842508,11.72461478,0.881859279,98.26182665,Adulterated
43.36590676,45.99340548,2.595467739,2.281867673,50.37184117,194.3613527,2.450164849,0.905897037,86.13581643,Adulterated
39.30772008,41.95389277,10.19650529,4.918074953,60.79528974,194.2821682,5.305389979,0.87429946,73.33668373,Adulterated
33.87850882,34.84427787,4.919825692,1.551880021,69.7853349,191.7045732,5.734348596,0.847944222,69.72545736,Pure
38.95488371,43.65359661,1.403219188,1.277498173,56.99479182,207.9286458,7.941516439,0.897095999,64.28398801,Pure
35.74739773,49.79282665,6.807629406,3.226436186,69.31118437,209.5967005,5.47985734,0.875384323,44.34800022,Adulterated
37.09738275,35.33792486,7.069603439,1.952954443,51.92411483,209.0901761,2.067396125,0.892027796,54.36070363,Adulterated
42.94289202,51.47290233,7.540437867,3.169191156,64.64900232,207.0405628,11.42172998,0.896588016,58.44758519,Adulterated
48.34952252,38.20223263,10.86753832,1.59447804,52.28659989,206.9377582,5.576869898,0.892842323,96.11983524,Adulterated
41.97335765,41.13612859,5.323813328,3.127799459,55.47143147,203.2217093,4.769410999,0.855820092,59.79079978,Adulterated
34.02058469,49.24546498,5.413927183,1.451156677,61.41681671,206.5242742,5.913943366,0.890525617,71.03332484,Pure
42.22301334,39.69251074,1.847731587,0.349763137,61.85559388,194.1668473,3.382552503,0.898892039,94.56971784,Pure
45.98315743,45.30059887,10.61549702,4.569465919,65.50422634,197.7582526,2.102438531,0.861998815,66.28984855,Adulterated
36.95108548,42.48247337,8.94956528,4.427705489,62.30622814,202.8167259,2.63436327,0.859616529,47.60148459,Adulterated
39.32991417,46.03494405,5.891951578,4.856910931,61.87229409,207.4954267,2.833203097,0.868619508,56.67042746,Pure
40.07344097,25.95408716,10.8726457,3.610983163,68.24706174,203.2093892,3.17440782,0.904935295,56.28774403,Adulterated
36.07550843,30.36254548,8.523008489,3.445333771,59.04321504,206.7804392,5.619562334,0.850033685,80.03022953,Adulterated
